station,date,angle,angle_1,angle_2,str,fromto,dist
590070-99999,2003-10-3,349.280970599,243.535689475,277.108057517,4,True,16.238866765
590070-99999,2003-10-8,336.198348492,316.292837098,4.94272176085,5,False,22.4896134084
590070-99999,2003-10-13,298.863931838,262.968400592,327.983357784,6,False,15.3320389433
590070-99999,2003-10-18,291.872828063,261.673018164,327.983357784,11,False,20.0682201939
590070-99999,2003-10-23,298.967148313,261.673018164,327.983357784,6,False,18.7992747216
590070-99999,2003-12-2,326.819155353,299.955733696,345.31720817,4,True,42.5463744108
517090-99999,2003-1-1,277.397310537,266.42287354,289.642239636,6,True,55.9496440463
517090-99999,2003-1-1,336.71815823,233.094998475,259.506845705,4,True,60.5410538048
517090-99999,2003-1-6,286.393783948,233.094998475,290.19804424,16,True,65.6323416385
517090-99999,2003-1-11,262.123687755,221.525524241,289.642239636,15,True,55.7420212927
517090-99999,2003-1-16,297.168351004,233.094998475,308.830087643,13,True,72.072130509
517090-99999,2003-2-5,270.771410042,253.500952458,287.555634754,4,True,82.3984389319
517090-99999,2003-2-15,341.01109216,247.460558611,253.500952458,4,True,67.7174518137
517090-99999,2003-2-20,296.494330113,247.460558611,285.979503898,11,True,71.4451666141
517090-99999,2003-2-25,304.41002378,247.460558611,266.641052617,7,True,70.2492211867
517090-99999,2003-3-17,256.751631421,250.292372445,264.757026254,4,True,70.5712631236
517090-99999,2003-3-22,256.544345643,250.292372445,263.927883141,4,True,76.0450083312
517090-99999,2003-3-27,263.938995007,235.668997014,281.036174333,5,True,65.7113195123
517090-99999,2003-4-1,259.112149051,245.053072621,265.243186225,7,True,84.6785165637
517090-99999,2003-4-6,262.755633533,245.053072621,276.99791166,8,True,82.3524073841
517090-99999,2003-4-16,278.359835365,270.768958951,289.642239636,7,True,66.0692426287
517090-99999,2003-5-1,274.338991336,254.225774896,289.642239636,6,False,54.6018657724
517090-99999,2003-5-26,331.091527546,247.460558611,264.086391379,5,True,61.7983017765
517090-99999,2003-6-25,274.049247813,263.114425602,284.258475269,4,True,67.4637060729
517090-99999,2003-7-15,290.071129703,276.99791166,308.830087643,4,True,84.816334962
517090-99999,2003-7-20,271.431141621,250.292372445,287.555634754,6,True,78.0425602136
517090-99999,2003-7-25,248.231111332,221.525524241,268.316063517,4,True,46.2924668481
517090-99999,2003-8-24,272.881766602,263.927883141,280.169411503,6,True,68.0847989295
517090-99999,2003-8-29,266.34752676,250.292372445,278.415008023,10,True,65.7217062487
517090-99999,2003-9-8,263.0401443,253.500952458,274.407419041,7,True,69.6585687395
517090-99999,2003-9-13,344.406036136,247.734463924,257.770577689,4,True,72.4672246813
517090-99999,2003-10-13,252.380655647,245.053072621,261.726896242,4,True,69.8108377222
517090-99999,2003-10-18,249.39629631,245.053072621,252.790485126,5,True,71.5001659909
517090-99999,2003-10-18,260.563200709,253.500952458,271.554371155,6,True,83.6378830039
517090-99999,2003-10-23,258.492990698,250.292372445,271.554371155,8,True,79.4352163232
517090-99999,2003-10-28,258.094238629,250.292372445,266.641052617,6,True,76.6035764117
517090-99999,2003-11-12,350.854383361,256.868378995,263.927883141,4,False,81.471150352
517090-99999,2003-11-17,276.528474207,264.757026254,292.842991301,6,True,62.6536310204
526020-99999,2003-1-1,244.599289383,211.741274991,272.619204407,9,True,40.2234474752
526020-99999,2003-1-6,261.100485642,226.408461051,288.130518557,11,True,33.8881875689
526020-99999,2003-1-11,224.81673865,211.741274991,240.589883057,6,True,38.9405557724
526020-99999,2003-1-16,222.761338979,211.741274991,231.384557152,4,True,44.8287097008
526020-99999,2003-1-16,239.978297017,237.334004785,243.112466777,4,True,35.7053279971
526020-99999,2003-2-15,231.598153454,211.741274991,246.164265457,5,True,22.9394331131
526020-99999,2003-2-20,226.87680856,209.761598405,240.791374912,7,True,30.1440949041
526020-99999,2003-2-20,281.425368579,260.620780861,298.14302135,6,False,40.1142510816
526020-99999,2003-2-25,217.052353006,209.761598405,226.1543738,4,True,33.5456987455
526020-99999,2003-2-25,328.405433763,234.906472299,240.791374912,4,True,24.4688718185
526020-99999,2003-3-2,271.883959478,258.813199425,285.841851307,5,False,54.3473436826
526020-99999,2003-3-22,251.087482818,220.552164829,277.840117722,5,True,35.897019066
526020-99999,2003-3-27,261.411274824,246.848605639,281.359850075,6,True,40.5260563785
526020-99999,2003-4-1,254.59900332,237.334004785,273.348424707,8,True,37.8963147158
526020-99999,2003-4-6,220.531505768,206.896369496,237.334004785,4,True,20.1995244455
526020-99999,2003-4-6,254.856850201,246.164265457,260.722696359,5,True,38.5166931973
526020-99999,2003-4-16,251.857850313,240.589883057,260.620780861,4,True,25.2254605761
526020-99999,2003-4-21,281.444721011,265.893079254,287.871578995,4,True,35.8096974253
526020-99999,2003-4-26,271.183218873,258.813199425,285.841851307,7,True,47.8893307183
526020-99999,2003-5-1,277.949224365,260.722696359,288.130518557,7,True,35.8864279205
526020-99999,2003-5-16,238.109302659,217.265192926,265.893079254,6,True,30.7947506607
526020-99999,2003-6-5,270.360571213,240.791374912,295.522615019,4,True,47.3905174002
526020-99999,2003-7-10,250.965155785,231.384557152,270.810636167,8,True,35.6746300036
526020-99999,2003-7-15,249.258349271,231.384557152,270.810636167,6,True,34.8832382416
526020-99999,2003-7-15,290.531822718,272.619204407,309.517934109,6,True,39.4287556726
526020-99999,2003-7-20,345.134296917,234.906472299,265.893079254,4,True,27.3752961841
526020-99999,2003-8-4,267.210405716,260.722696359,272.619204407,4,True,32.2579653553
526020-99999,2003-9-3,271.259633842,268.578423288,273.348424707,4,True,48.4236797792
526020-99999,2003-9-8,265.125683685,240.589883057,273.348424707,5,True,42.3007667788
526020-99999,2003-9-13,266.996299358,240.589883057,294.562390738,6,True,45.508888413
526020-99999,2003-9-18,262.931466343,237.334004785,290.202369861,9,True,40.4477121349
526020-99999,2003-9-23,221.76237909,205.372383147,233.027383136,4,False,39.473717092
526020-99999,2003-10-3,331.403320674,234.906472299,247.170017721,4,True,39.2702214752
526020-99999,2003-10-23,302.443862341,234.906472299,272.301051204,7,True,47.9002632558
526020-99999,2003-10-28,306.958501131,234.906472299,260.722696359,6,True,44.0293580817
526020-99999,2003-11-2,244.955985702,222.161338982,277.840117722,8,True,48.4012905684
526020-99999,2003-11-7,240.553164928,209.761598405,277.840117722,10,True,40.801883857
526020-99999,2003-11-12,244.858247822,182.804988386,290.202369861,15,True,45.7261839438
526020-99999,2003-11-17,355.60349364,269.606642843,297.210212438,5,True,48.9816354894
526020-99999,2003-11-17,237.926398973,209.761598405,260.056471877,10,True,47.407593735
526020-99999,2003-11-22,271.643603297,242.946909621,294.562390738,12,True,54.6618439757
526020-99999,2003-11-27,276.760045373,240.791374912,294.562390738,9,True,53.2510129667
575980-99999,2003-1-26,206.539566972,136.626413611,270.019652272,10,True,12.6032199103
575980-99999,2003-1-26,73.2115475861,50.4359956869,112.774974788,6,False,35.9382078457
575980-99999,2003-1-31,61.5059260014,9.04858935035,112.774974788,9,False,30.9000127523
575980-99999,2003-2-5,59.3913462481,323.116352352,337.988998297,4,True,36.5465100939
575980-99999,2003-2-5,95.4284114505,353.066262853,60.8251212209,6,False,28.4641305082
575980-99999,2003-2-10,25.6459880637,9.04858935035,39.0040655744,4,False,22.4629404799
575980-99999,2003-2-15,37.5658505847,9.04858935035,50.4359956869,6,False,30.3313064202
575980-99999,2003-2-25,57.1614753736,50.4359956869,60.8251212209,4,True,36.8540368046
575980-99999,2003-4-6,278.795591056,252.39054292,300.766807568,4,True,11.0061363524
575980-99999,2003-4-21,71.5616918152,39.4032559117,102.323233289,4,True,26.155891035
575980-99999,2003-9-3,55.4626849238,45.1772430176,68.7703695964,4,False,28.1731436703
575980-99999,2003-9-8,53.7978486368,45.1772430176,68.7703695964,5,False,28.0782986327
575980-99999,2003-9-13,81.847342495,75.749908464,86.4324314646,4,True,40.8897947085
575980-99999,2003-9-13,327.195481509,325.069615031,329.285490828,4,False,24.3150669863
575980-99999,2003-9-13,49.3796010743,32.4307774509,59.3257332214,5,False,27.19064762
575980-99999,2003-9-18,181.288620763,112.774974788,270.019652272,15,True,15.8572027771
575980-99999,2003-9-23,54.3534212227,47.3371719567,58.6702977306,6,True,46.2992409904
575980-99999,2003-9-23,191.422489663,116.777204808,270.019652272,13,True,14.3062077072
575980-99999,2003-9-28,62.6561652792,58.0590513653,74.5025837888,5,True,53.9699881251
575980-99999,2003-9-28,167.622308117,136.626413611,198.964969372,7,True,14.1907323039
575980-99999,2003-10-3,167.622308117,136.626413611,198.964969372,7,True,14.1907323039
575980-99999,2003-10-8,102.805808786,353.066262853,68.7703695964,5,False,19.372736136
575980-99999,2003-10-13,156.064736926,118.061971036,195.931741703,7,True,15.4991919575
575980-99999,2003-10-13,32.0057229247,13.7850899971,57.4671313942,7,False,21.548474688
575980-99999,2003-10-18,173.668366307,136.626413611,215.990773638,8,True,13.8035766629
575980-99999,2003-10-18,43.2576120357,14.1546234467,65.1915949487,10,False,40.3696773098
575980-99999,2003-10-23,263.275063979,238.68469926,292.005361465,4,True,12.241712097
575980-99999,2003-10-23,160.458258033,152.982870516,173.620846458,4,True,15.105028279
575980-99999,2003-10-23,45.0660396121,14.1546234467,61.2237722904,9,False,38.0683683829
575980-99999,2003-10-28,205.353752562,161.892694584,252.39054292,7,True,12.0159121761
575980-99999,2003-10-28,58.5002595721,50.4359956869,68.7703695964,9,False,45.2998713675
575980-99999,2003-11-2,270.773412697,238.68469926,300.766807568,5,True,11.9097520517
575980-99999,2003-11-17,338.979060344,326.187213853,347.885699566,4,True,35.6660180732
575980-99999,2003-11-27,344.65587936,326.187213853,1.94882560406,5,True,27.9267406258
575980-99999,2003-12-2,182.602563029,161.892694584,198.964969372,4,True,11.5281262484
567480-99999,2003-1-1,66.8919728879,327.53759902,345.471042235,4,True,32.994311226
567480-99999,2003-1-21,267.372042358,260.130329442,274.549152216,5,False,30.9079628945
567480-99999,2003-2-5,314.494797546,286.777383263,327.541973563,5,False,52.542030496
567480-99999,2003-2-15,16.7856944894,345.471042235,49.1702009627,4,False,33.9704522946
567480-99999,2003-2-25,301.268605151,283.359970278,317.072816877,4,False,37.6651977038
567480-99999,2003-2-25,24.3680065121,6.2454737079,33.7871210601,4,False,24.6523617122
567480-99999,2003-4-16,320.054394586,313.228050394,327.53759902,8,True,52.0178323485
567480-99999,2003-4-21,320.054394586,313.228050394,327.53759902,8,True,52.0178323485
567480-99999,2003-4-26,318.932588072,313.228050394,327.169519637,4,True,57.0858480851
567480-99999,2003-5-1,278.330448862,263.092577655,294.116332751,5,False,37.855221542
567480-99999,2003-6-30,328.873084076,318.723835629,344.230679722,4,False,42.8814459192
567480-99999,2003-12-2,324.812644081,317.072816877,333.448737331,4,False,49.4240290993
560040-99999,2003-1-21,269.685202848,260.68723609,285.613254287,4,True,49.0487693364
560040-99999,2003-1-26,310.000329891,248.541410643,285.613254287,8,True,37.0603415023
560040-99999,2003-1-31,324.052074534,248.541410643,278.662503118,6,True,36.7183161167
560040-99999,2003-2-5,250.841809232,211.396554931,282.745453438,7,True,30.1378104641
560040-99999,2003-2-20,235.388415684,224.317493621,248.541410643,5,True,29.9156449158
560040-99999,2003-2-20,3.3346447454,276.501149829,297.910122003,5,True,49.9395805501
560040-99999,2003-2-25,231.40695042,206.242137202,260.779982025,7,True,23.42209092
560040-99999,2003-3-7,322.165935542,294.066769631,343.86105302,4,True,36.0052645046
560040-99999,2003-3-12,302.759881375,294.066769631,320.553197756,4,True,64.8721693019
560040-99999,2003-4-1,271.653437292,261.435603238,284.550671632,4,True,45.3744321919
560040-99999,2003-4-6,261.16390111,235.062372335,284.550671632,4,True,26.7547489209
560040-99999,2003-4-11,273.939467733,264.126324468,284.550671632,4,True,44.688591377
560040-99999,2003-4-16,260.942240297,235.062372335,276.501149829,7,True,34.6055828196
560040-99999,2003-4-21,285.504827462,282.745453438,290.73752841,4,True,42.9149234008
560040-99999,2003-4-21,305.311972888,292.399214174,318.252417436,5,False,25.2336067922
560040-99999,2003-4-26,301.771754257,291.178784194,307.879031282,4,False,33.3163568953
560040-99999,2003-5-1,303.451638172,291.178784194,318.252417436,8,False,36.7611948162
560040-99999,2003-5-21,304.452072472,294.066769631,318.252417436,4,True,19.4175729396
560040-99999,2003-6-10,279.511239194,260.779982025,311.410992404,4,True,52.8156246691
560040-99999,2003-7-30,286.156949836,260.68723609,294.658126407,6,True,43.409484666
560040-99999,2003-8-4,260.066654718,230.367467007,295.857260222,5,False,36.5074686711
560040-99999,2003-9-13,296.373407943,292.399214174,300.785106615,4,True,44.2609386711
560040-99999,2003-10-13,321.673845299,294.399188981,343.86105302,4,False,17.8075495019
560040-99999,2003-10-18,281.882009891,252.553472764,304.863059108,8,False,45.8701228548
560040-99999,2003-10-23,272.36771101,252.553472764,294.399188981,7,False,49.3212534932
560040-99999,2003-10-28,292.21610131,270.579725003,316.25660934,4,False,59.8299885027
560040-99999,2003-11-7,224.047938397,211.396554931,235.062372335,4,True,22.2063371638
560040-99999,2003-11-12,345.494423006,249.340422521,261.435603238,4,False,54.8439302945
560040-99999,2003-11-17,346.863955748,249.340422521,264.126324468,4,False,54.3387774401
560040-99999,2003-11-27,237.820380855,206.242137202,261.435603238,4,True,23.4946133172
505640-99999,2003-1-6,155.454880452,136.817976911,174.093302583,4,True,29.8949691284
505640-99999,2003-1-16,158.519015118,141.825254857,174.093302583,5,True,30.6636755528
505640-99999,2003-1-21,126.326339143,87.8632215004,174.093302583,9,True,54.9991242673
505640-99999,2003-1-31,163.203278022,159.345652326,167.327460973,5,False,48.2515000504
505640-99999,2003-2-5,103.643794445,87.8632215004,113.204157518,5,True,64.9328158151
505640-99999,2003-4-6,114.297694584,92.9246474773,141.825254857,5,False,66.5210379161
505640-99999,2003-4-11,117.673562143,92.9246474773,141.825254857,4,False,65.8998034965
505640-99999,2003-5-16,113.191431137,92.9246474773,125.22189078,6,True,50.7587828088
505640-99999,2003-8-24,116.154290005,108.894357486,127.69921307,4,False,64.3782863631
505640-99999,2003-9-18,146.863931054,118.240573761,159.345652326,6,False,57.4498607325
505640-99999,2003-9-23,151.454445467,137.407102606,167.327460973,11,False,55.4725208461
505640-99999,2003-9-28,133.826979923,116.857876459,159.345652326,9,False,41.1089436257
505640-99999,2003-10-8,129.520493457,113.204157518,145.599501039,5,False,44.5958844758
505640-99999,2003-10-13,127.410057291,113.204157518,145.599501039,6,False,43.1753609712
505640-99999,2003-11-17,153.307864228,134.595309508,163.844166908,8,False,40.9838088729
505640-99999,2003-11-22,146.007395521,126.234417232,158.917045159,5,False,42.7196940719
505640-99999,2003-11-27,113.345830244,72.2282409221,134.595309508,5,False,40.4739783402
540260-99999,2003-1-21,121.989541501,115.547793603,126.602694958,4,True,22.8384993751
540260-99999,2003-1-21,246.860161781,165.358393433,182.723059717,5,True,17.3383662254
540260-99999,2003-1-26,119.860690572,93.6992435711,143.107130868,8,True,26.7975991882
540260-99999,2003-1-31,159.714387512,142.604987589,182.723059717,9,True,31.2098493938
540260-99999,2003-2-5,157.771993384,142.604987589,181.573705563,4,True,40.456123252
540260-99999,2003-3-22,332.60258627,230.474437431,257.847925609,4,True,12.5244927516
540260-99999,2003-3-27,256.596975732,230.59414542,286.45199528,4,True,15.787070896
540260-99999,2003-3-27,164.493727447,155.747940521,178.289128156,4,False,45.7070546169
540260-99999,2003-4-6,85.0002223636,77.104833541,95.4013605054,5,False,50.9284236658
540260-99999,2003-5-16,125.563180936,101.864299513,158.038516219,7,True,24.5959026073
540260-99999,2003-5-21,112.95423767,101.864299513,123.288952773,7,True,24.486571834
540260-99999,2003-6-15,162.448759275,138.110739313,181.613825546,5,True,33.5355507887
540260-99999,2003-6-25,110.689784248,93.6992435711,138.110739313,4,False,34.8466279984
540260-99999,2003-8-29,177.338125625,172.662001814,181.670769399,4,False,33.3906730546
540260-99999,2003-9-18,115.870514379,110.29079623,124.489624902,4,False,53.8601317807
540260-99999,2003-9-23,164.261324186,142.604987589,181.613825546,7,True,35.2624437196
540260-99999,2003-9-28,168.455741317,142.604987589,181.613825546,6,True,33.6787719383
540260-99999,2003-9-28,98.6855677986,87.0339247527,106.932565034,4,False,35.3481315535
540260-99999,2003-10-8,346.567048735,230.474437431,286.45199528,4,True,14.9962364085
540260-99999,2003-10-13,115.277080882,95.4013605054,135.122392848,4,True,47.2240528072
540260-99999,2003-11-17,162.802740396,143.129230187,174.691635342,4,False,33.260522504
540260-99999,2003-11-22,114.841149516,96.0370374899,124.489624902,4,False,53.8297825077
540260-99999,2003-11-27,256.596975732,230.59414542,286.45199528,4,True,15.787070896
540260-99999,2003-12-2,153.300082523,130.672087917,173.405905741,6,True,29.1827699232
540260-99999,2003-12-2,256.596975732,230.59414542,286.45199528,4,True,15.787070896
540260-99999,2003-12-2,115.692535881,111.705803787,122.897998652,4,False,52.5260801709
528180-99999,2003-1-11,279.530678062,269.123402976,296.450185298,6,True,24.4176457197
528180-99999,2003-1-16,258.641265285,218.123492756,296.450185298,6,True,28.290001044
528180-99999,2003-1-21,260.822994125,218.123492756,296.450185298,6,True,31.0511676925
528180-99999,2003-2-15,253.954482048,211.66318231,278.852260563,6,True,32.2706730961
528180-99999,2003-2-20,230.615111407,218.123492756,254.803777967,6,True,31.7666828137
528180-99999,2003-2-25,225.777378095,218.123492756,235.111932359,5,True,35.4404670757
528180-99999,2003-3-17,246.93428107,223.410478201,280.282595946,5,True,25.6005944317
528180-99999,2003-4-1,263.388145451,251.562789155,288.762827412,7,True,40.5829478002
528180-99999,2003-4-6,262.479608228,256.567265145,265.609582098,4,True,48.392865624
528180-99999,2003-4-11,271.397999822,256.567265145,296.450185298,6,True,31.290159621
528180-99999,2003-4-16,319.228165558,247.132961591,269.123402976,6,True,36.8137182328
528180-99999,2003-4-26,264.427952241,254.803777967,277.478992576,6,True,38.4234937869
528180-99999,2003-5-1,279.913889097,254.803777967,300.134627065,9,True,29.0493553999
528180-99999,2003-5-16,231.254200823,218.123492756,247.132961591,5,True,31.6295155126
528180-99999,2003-6-30,264.179860759,245.702183094,283.366962647,5,True,35.5715213906
528180-99999,2003-7-15,278.959316066,264.32271587,290.668593172,4,True,46.400488751
528180-99999,2003-8-14,275.943962647,269.123402976,278.852260563,4,False,43.0826671927
528180-99999,2003-9-3,277.339702488,275.573793488,278.321194473,4,True,41.3249105729
528180-99999,2003-9-18,293.17549399,288.762827412,296.450185298,4,True,43.7951949773
528180-99999,2003-9-23,235.786758746,203.976010473,254.219787303,13,False,42.7661268623
528180-99999,2003-9-28,227.065224093,218.123492756,235.111932359,7,False,38.7346690899
528180-99999,2003-10-3,301.413713363,296.450185298,305.314979049,4,True,41.8256397097
528180-99999,2003-10-3,276.101985818,254.803777967,294.493170155,7,True,37.1459510095
528180-99999,2003-10-3,233.770533465,229.041591643,242.180030561,5,False,41.3739209248
528180-99999,2003-10-8,305.433165922,242.180030561,305.314979049,13,True,48.3922606556
528180-99999,2003-10-8,228.754133472,211.66318231,238.562479923,8,False,35.5388772703
